source_id,source_name,original_source_url,creator_author,license,license_url,subcategory
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_agri_tools_equipment_ea334518960b.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,agri_tools_equipment
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_agri_tools_equipment_ea78e30063f1.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,agri_tools_equipment
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_agri_tools_equipment_f6ec83a798c2.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,agri_tools_equipment
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_agri_tools_equipment_fc576b873e00.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,agri_tools_equipment
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_008f05446dd9.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_056cbe88c446.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_065660f70f58.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_06d7dcc22160.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_1733fb6e8bb4.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_1e1a7f9f2c50.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_206ee9150c1f.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_2282ae25004b.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_22cd15365919.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_231b967283bb.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_244a9a332a72.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_26b88f341d07.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_27c1beccd1db.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_2abc92ed9b9b.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_2c4fedf23a82.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_2cc1c5dc9808.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_2eabb4984c31.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_2f3700296f1f.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_312323025130.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_324126b9b147.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_32457080ad79.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_3874ae607e7d.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_3b28a1cbdfc7.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_3cc505d52783.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_41e4852cd90e.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_4b50c0cdfe04.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_4bf43b2faa6e.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_52691fcf5043.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_557c026ecba8.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_5c350068a8f9.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_5ce57cd1f2e2.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_5e4b60bbd418.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_5f544359fc0d.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_60e59b23b835.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_61b80f8ec9ce.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_656adcd00ee1.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_66b56a71cb33.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_6f4b0d870b4d.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_716baae71832.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_778b9b04b462.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_7970f89909a1.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_7acbb51e33ea.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_82af0f2a43a1.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_84ebcdb4ac58.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_8d68b9a43738.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_8f616311e5ed.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_902140411fe9.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_93885424ae5a.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_97931b2bfbc2.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_9adf8302a420.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_9db91b9854b3.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_9e3c2685aa84.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_9f93f58f8859.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_a5c4b423c913.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_a73d70939744.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_a8892dfb09a7.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_a926b3cddfd8.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_abeb80ddb433.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_ad3f64d4926d.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_ad66e49a14e6.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_afa417cb5bd1.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_b42522a5fa00.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_b885a2dc5a7f.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_b8a2def145d5.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_bd81653a611e.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_bfa514818d2e.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_c79c01beb0c7.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_cc25962611bf.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_ce1ff28b4a9c.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_d322e08baaf0.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_d4c90be09f5f.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_d5fbc8b26cde.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_d7550beb0e26.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_d837f79532e9.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
SRC-02,Google Open Images V7,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_dc8d125df725.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,buildings_structures
