file_path,class_label,class_index
D:\CropDiseaseProject\grape_2024\esca\esca290.jpg,esca,1
D:\CropDiseaseProject\grape_2024\Black rot\black rot382.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot302.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca636.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy1045.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot352.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot086.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot337.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy921.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy1008.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot027.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca429.jpg,esca,1
D:\CropDiseaseProject\grape_2024\Black rot\black rot528.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca817.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy404.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot263.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot200.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca826.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy839.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\esca\esca597.jpg,esca,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight664.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight396.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\esca\esca562.jpg,esca,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight440.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\Black rot\black rot285.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot301.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight616.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\esca\esca493.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy858.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot336.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca096.jpg,esca,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight275.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\healthy\healthy628.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight291.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\Black rot\black rot654.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca153.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy854.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy034.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy578.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy952.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight345.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\Black rot\black rot361.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight183.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\healthy\healthy595.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy292.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\esca\esca887.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy058.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy013.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight126.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\Black rot\black rot195.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot632.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot056.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy146.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy1092.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy791.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight642.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\healthy\healthy388.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight380.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\Black rot\black rot698.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca528.jpg,esca,1
D:\CropDiseaseProject\grape_2024\Black rot\black rot724.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy293.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\esca\esca436.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy852.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\esca\esca713.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy162.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\esca\esca463.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy449.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy964.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot212.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca011.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy269.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight149.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\healthy\healthy802.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight499.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\healthy\healthy218.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight536.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\healthy\healthy996.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy192.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot664.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca353.jpg,esca,1
D:\CropDiseaseProject\grape_2024\Black rot\black rot525.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy743.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot154.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy768.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\esca\esca773.jpg,esca,1
D:\CropDiseaseProject\grape_2024\esca\esca043.jpg,esca,1
D:\CropDiseaseProject\grape_2024\Black rot\black rot722.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot527.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight346.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\esca\esca426.jpg,esca,1
D:\CropDiseaseProject\grape_2024\Black rot\black rot501.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca811.jpg,esca,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight560.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\Black rot\black rot678.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy390.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight574.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight660.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight035.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\Black rot\black rot211.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy811.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot765.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot734.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight449.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\esca\esca071.jpg,esca,1
D:\CropDiseaseProject\grape_2024\Black rot\black rot745.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy297.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy838.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy245.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot533.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy693.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot421.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy746.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight155.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight500.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\esca\esca502.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy279.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\esca\esca452.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy1030.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot794.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy870.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy959.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy512.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy741.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy264.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy374.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy646.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\esca\esca027.jpg,esca,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight194.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\healthy\healthy910.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot227.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot081.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy161.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy922.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight375.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight200.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\healthy\healthy448.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\esca\esca512.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy347.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot414.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca551.jpg,esca,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight015.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\healthy\healthy999.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot727.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot673.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca032.jpg,esca,1
D:\CropDiseaseProject\grape_2024\esca\esca484.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy913.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy069.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot156.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca245.jpg,esca,1
D:\CropDiseaseProject\grape_2024\Black rot\black rot111.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy250.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight270.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\Black rot\black rot401.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight267.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\healthy\healthy235.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy713.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\esca\esca141.jpg,esca,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight361.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\esca\esca019.jpg,esca,1
D:\CropDiseaseProject\grape_2024\Black rot\black rot038.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca272.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy470.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight394.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight189.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight174.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\Black rot\black rot598.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot423.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy596.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot451.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca845.jpg,esca,1
D:\CropDiseaseProject\grape_2024\Black rot\black rot635.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy561.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot119.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy769.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy936.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight469.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\Black rot\black rot372.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight528.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\Black rot\black rot170.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca460.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy500.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy1038.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy617.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\esca\esca648.jpg,esca,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight167.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight422.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\esca\esca644.jpg,esca,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight555.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\esca\esca721.jpg,esca,1
D:\CropDiseaseProject\grape_2024\Black rot\black rot601.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight526.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\esca\esca709.jpg,esca,1
D:\CropDiseaseProject\grape_2024\Black rot\black rot067.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight299.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\esca\esca854.jpg,esca,1
D:\CropDiseaseProject\grape_2024\esca\esca082.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy275.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy880.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight416.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\Black rot\black rot684.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca397.jpg,esca,1
D:\CropDiseaseProject\grape_2024\esca\esca359.jpg,esca,1
D:\CropDiseaseProject\grape_2024\esca\esca708.jpg,esca,1
D:\CropDiseaseProject\grape_2024\Black rot\black rot223.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot583.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy903.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\esca\esca442.jpg,esca,1
D:\CropDiseaseProject\grape_2024\esca\esca801.jpg,esca,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight271.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\healthy\healthy424.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight312.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\esca\esca248.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy328.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight410.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\healthy\healthy925.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy888.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot549.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot587.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca462.jpg,esca,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight631.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight474.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\Black rot\black rot779.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy598.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot657.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca106.jpg,esca,1
D:\CropDiseaseProject\grape_2024\esca\esca869.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy688.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot436.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot318.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight171.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\Black rot\black rot267.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight430.jpg,leaf blight,3
D:\CropDiseaseProject\grape_2024\esca\esca200.jpg,esca,1
D:\CropDiseaseProject\grape_2024\Black rot\black rot228.jpg,Black rot,0
D:\CropDiseaseProject\grape_2024\esca\esca338.jpg,esca,1
D:\CropDiseaseProject\grape_2024\healthy\healthy089.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\healthy\healthy082.jpg,healthy,2
D:\CropDiseaseProject\grape_2024\esca\esca413.jpg,esca,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight055.jpg,leaf blight,3
