file_path,class_label,class_index
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_550.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_2024\esca\esca497.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\esca\esca600.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\esca\esca262.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_475.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_785.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_582.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight564.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_2024\healthy\healthy874.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\esca\esca110.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\Black rot\black rot464.jpg,Black Rot,1
D:\CropDiseaseProject\grape_2024\esca\esca116.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight531.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_2024\Black rot\black rot544.jpg,Black Rot,1
D:\CropDiseaseProject\grape_2024\esca\esca577.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_671.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_2024\esca\esca691.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_niphad\Powdery Mildew\Powdery Mildew_274.jpg,Powdery Mildew,6
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_47.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\Black rot\black rot436.jpg,Black Rot,1
D:\CropDiseaseProject\grape_2024\esca\esca496.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_674.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Powdery Mildew\Powdery Mildew_59.jpg,Powdery Mildew,6
D:\CropDiseaseProject\grape_2024\esca\esca867.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\Black rot\black rot215.jpg,Black Rot,1
D:\CropDiseaseProject\grape_2024\esca\esca238.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\esca\esca266.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_179.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Powdery Mildew\Powdery Mildew_211.jpg,Powdery Mildew,6
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_103.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_921.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_403.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_304.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight270.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_221.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_222.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_niphad\Bacterial Leaf Spot\Bacterial Leaf Spot_90.jpg,Bacterial Leaf Spot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot662.jpg,Black Rot,1
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_474.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\Black rot\black rot013.jpg,Black Rot,1
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_761.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy968.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_1208.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy598.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy179.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_1200.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_891.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_609.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_330.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy461.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_167.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_2024\esca\esca814.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\esca\esca072.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight469.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_2024\healthy\healthy641.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight632.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_2024\esca\esca860.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\Black rot\black rot028.jpg,Black Rot,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight319.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_840.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_2024\healthy\healthy030.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy713.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\Black rot\black rot072.jpg,Black Rot,1
D:\CropDiseaseProject\grape_2024\healthy\healthy305.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Powdery Mildew\Powdery Mildew_233.jpg,Powdery Mildew,6
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_1055.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\esca\esca447.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\healthy\healthy425.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\Black rot\black rot147.jpg,Black Rot,1
D:\CropDiseaseProject\grape_niphad\Bacterial Leaf Spot\Bacterial Leaf Spot_58.jpg,Bacterial Leaf Spot,0
D:\CropDiseaseProject\grape_2024\Black rot\black rot698.jpg,Black Rot,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight331.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_644.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_2024\esca\esca465.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\esca\esca036.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_niphad\Powdery Mildew\Powdery Mildew_280.jpg,Powdery Mildew,6
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_124.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Powdery Mildew\Powdery Mildew_247.jpg,Powdery Mildew,6
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_686.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_173.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_2024\healthy\healthy099.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_643.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\Black rot\black rot748.jpg,Black Rot,1
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_69.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\esca\esca442.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\Black rot\black rot766.jpg,Black Rot,1
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_295.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_880.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_17.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy353.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_332.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_194.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_2024\esca\esca648.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\Black rot\black rot672.jpg,Black Rot,1
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_145.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\Black rot\black rot442.jpg,Black Rot,1
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_24.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_2024\healthy\healthy283.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\esca\esca620.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_771.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\esca\esca539.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\Black rot\black rot122.jpg,Black Rot,1
D:\CropDiseaseProject\grape_2024\healthy\healthy843.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\esca\esca711.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_248.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_101.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_988.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\esca\esca423.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\healthy\healthy827.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy837.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Bacterial Leaf Spot\Bacterial Leaf Spot_16.jpg,Bacterial Leaf Spot,0
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_798.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_288.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight304.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_2024\Black rot\black rot451.jpg,Black Rot,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight452.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_2024\Black rot\black rot580.jpg,Black Rot,1
D:\CropDiseaseProject\grape_2024\healthy\healthy486.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Powdery Mildew\Powdery Mildew_321.jpg,Powdery Mildew,6
D:\CropDiseaseProject\grape_2024\Black rot\black rot031.jpg,Black Rot,1
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_1187.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy686.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy302.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_464.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_346.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_406.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy1011.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\esca\esca088.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_626.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_1015.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\Black rot\black rot611.jpg,Black Rot,1
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_82.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_997.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\Black rot\black rot787.jpg,Black Rot,1
D:\CropDiseaseProject\grape_2024\healthy\healthy1022.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\Black rot\black rot078.jpg,Black Rot,1
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_179.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot540.jpg,Black Rot,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight444.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_2024\esca\esca195.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_743.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_2024\healthy\healthy338.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_328.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight171.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_138.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight059.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_niphad\Bacterial Leaf Spot\Bacterial Leaf Spot_25.jpg,Bacterial Leaf Spot,0
D:\CropDiseaseProject\grape_2024\healthy\healthy986.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_349.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy578.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_886.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\esca\esca862.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight522.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_1213.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight288.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_2024\Black rot\black rot277.jpg,Black Rot,1
D:\CropDiseaseProject\grape_2024\healthy\healthy194.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_864.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight411.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_2024\esca\esca788.jpg,Esca (Black Measles),3
D:\CropDiseaseProject\grape_2024\healthy\healthy795.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_313.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_2024\healthy\healthy996.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\Black rot\black rot214.jpg,Black Rot,1
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_62.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy098.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy062.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_890.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\Black rot\black rot406.jpg,Black Rot,1
D:\CropDiseaseProject\grape_2024\healthy\healthy240.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\Black rot\black rot111.jpg,Black Rot,1
D:\CropDiseaseProject\grape_niphad\Powdery Mildew\Powdery Mildew_231.jpg,Powdery Mildew,6
D:\CropDiseaseProject\grape_niphad\Powdery Mildew\Powdery Mildew_199.jpg,Powdery Mildew,6
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_165.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight049.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_2024\healthy\healthy956.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy526.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy851.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Powdery Mildew\Powdery Mildew_250.jpg,Powdery Mildew,6
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_672.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_2024\Black rot\black rot736.jpg,Black Rot,1
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_840.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_380.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_niphad\Bacterial Leaf Spot\Bacterial Leaf Spot_11.jpg,Bacterial Leaf Spot,0
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_490.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy704.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\healthy\healthy529.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\Black rot\black rot608.jpg,Black Rot,1
D:\CropDiseaseProject\grape_niphad\Downy Mildew\Downy Mildew_851.jpg,Downy Mildew,2
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_863.jpg,Healthy Leaves,4
D:\CropDiseaseProject\grape_2024\Black rot\black rot776.jpg,Black Rot,1
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight443.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight224.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight060.jpg,Leaf Blight,5
D:\CropDiseaseProject\grape_niphad\Bacterial Leaf Spot\Bacterial Leaf Spot_54.JPG,Bacterial Leaf Spot,0
